Time,xAcc,yAcc,zAcc,latitude,longitude,alt
72493744,0,0,-0.17,2.5,5.6,0.5
72503747,-0.02,0,-0.18,2.5,5.6,0.5
72513749,-0.02,0,-0.19,2.5,5.6,0.49
72523752,0,0,-0.19,2.5,5.6,0.5
72534067,-0.04,0.01,-0.16,2.5,5.6,0.49
72544071,-0.03,0.01,-0.16,2.5,5.6,0.5
72555730,-0.01,0.01,-0.18,2.5,5.6,0.49
72566904,-0.02,0,-0.2,2.5,5.6,0.5
72581663,0,0,-0.17,2.5,5.6,0.5
72591666,-0.02,0.01,-0.15,2.5,5.6,0.51
72604234,-0.03,0,-0.16,2.5,5.6,0.49
72614238,-0.02,0,-0.19,2.5,5.6,0.48
72625368,-0.01,0.01,-0.2,2.5,5.6,0.49
72635890,-0.02,0,-0.18,2.5,5.6,0.51
72646428,-0.02,0,-0.18,2.5,5.6,0.49
72658353,-0.02,0,-0.2,2.5,5.6,0.5
72672011,-0.02,0,-0.16,2.5,5.6,0.52
72682015,-0.01,0,-0.18,2.5,5.6,0.5
72695456,-0.01,0,-0.18,2.5,5.6,0.5
72708575,0,0.01,-0.19,2.5,5.6,0.5
72719503,-0.01,0.01,-0.17,2.5,5.6,0.51
72729896,-0.03,0.01,-0.17,2.5,5.6,0.5
72740337,0,0.01,-0.16,2.5,5.6,0.51
72750722,-0.02,0.02,-0.19,2.5,5.6,0.49
72760764,-0.02,0.01,-0.18,2.5,5.6,0.51
72771838,-0.03,0,-0.19,2.5,5.6,0.49
72781841,-0.02,0.02,-0.17,2.5,5.6,0.5
72793641,-0.02,0,-0.16,2.5,5.6,0.5
72803644,-0.02,0,-0.15,2.5,5.6,0.5
72815780,0,0,-0.19,2.5,5.6,0.49
72826076,-0.01,0.01,-0.2,2.5,5.6,0.5
72841110,-0.01,0.02,-0.16,2.5,5.6,0.49
72855338,-0.02,0.01,-0.14,2.5,5.6,0.51
72869249,-0.01,0,-0.19,2.5,5.6,0.5
72880436,-0.01,0,-0.2,2.5,5.6,0.49
72893303,-0.02,0.01,-0.2,2.5,5.6,0.5
72903306,-0.01,0,-0.18,2.5,5.6,0.52
72914166,-0.05,0,-0.19,2.5,5.6,0.5
72924170,-0.04,0,-0.18,2.5,5.6,0.5
72937050,-0.01,0,-0.16,2.5,5.6,0.5
72949958,-0.03,0,-0.15,2.5,5.6,0.49
72964471,-0.02,0,-0.19,2.5,5.6,0.5
72974473,-0.03,0,-0.18,2.5,5.6,0.5
72987652,-0.02,0,-0.19,2.5,5.6,0.49
73000716,-0.03,0.01,-0.2,2.5,5.6,0.5
73014955,0,0.01,-0.18,2.5,5.6,0.49
73024959,-0.02,0.02,-0.19,2.5,5.6,0.49
73036131,-0.01,0.01,-0.17,2.5,5.6,0.5
73046135,-0.02,0,-0.16,2.5,5.6,0.5
73057416,0,0,-0.17,2.5,5.6,0.51
73068791,-0.02,0.01,-0.19,2.5,5.6,0.5
73080222,-0.03,0,-0.16,2.5,5.6,0.5
73091815,-0.03,0,-0.14,2.5,5.6,0.5
73101817,0,0.02,-0.16,2.5,5.6,0.49
73115128,-0.02,0,-0.19,2.5,5.6,0.49
73125132,-0.01,0.01,-0.21,2.5,5.6,0.5
73138191,-0.01,0.01,-0.17,2.5,5.6,0.51
73149920,-0.02,-0.01,-0.17,2.5,5.6,0.51
73160897,-0.02,0.01,-0.18,2.5,5.6,0.51
73173514,-0.03,0,-0.15,2.5,5.6,0.51
73183517,-0.02,0,-0.18,2.5,5.6,0.52
73194949,-0.02,0,-0.2,2.5,5.6,0.52
73204953,-0.02,0,-0.18,2.5,5.6,0.53
73214957,-0.02,0,-0.2,2.5,5.6,0.5
73224960,-0.03,0,-0.18,2.5,5.6,0.51
73234964,-0.01,0,-0.15,2.5,5.6,0.5
73244967,-0.01,0.02,-0.15,2.5,5.6,0.52
73254970,-0.01,0.01,-0.2,2.5,5.6,0.5
73265612,-0.02,0,-0.18,2.5,5.6,0.49
73275614,-0.04,0,-0.19,2.5,5.6,0.49
73286030,0,0,-0.17,2.5,5.6,0.52
73296034,-0.01,-0.01,-0.2,2.5,5.6,0.5
73306038,-0.02,0.01,-0.19,2.5,5.6,0.5
73316042,-0.01,0.03,-0.18,2.5,5.6,0.49
73326045,-0.02,0,-0.18,2.5,5.6,0.5
73336049,-0.01,0.01,-0.19,2.5,5.6,0.5
73346053,-0.01,0,-0.18,2.5,5.6,0.49
73356058,-0.03,0,-0.18,2.5,5.6,0.5
73366906,-0.05,0,-0.18,2.5,5.6,0.5
73376909,-0.01,-0.01,-0.19,2.5,5.59,0.5
73390179,-0.01,0.02,-0.15,2.5,5.59,0.49
73400374,-0.02,0,-0.18,2.5,5.59,0.5
73414225,-0.03,-0.01,-0.17,2.5,5.59,0.51
73424230,-0.03,0,-0.15,2.5,5.59,0.49
73435039,0,0.01,-0.17,2.5,5.59,0.5
73445042,-0.01,0,-0.15,2.5,5.59,0.49
73455045,-0.02,0,-0.17,2.5,5.59,0.5
73465049,-0.01,0,-0.18,2.5,5.59,0.51
73475719,-0.05,0,-0.15,2.5,5.59,0.51
73485722,-0.01,0.01,-0.17,2.5,5.59,0.5
73498896,-0.01,0.01,-0.19,2.5,5.59,0.52
73513368,-0.02,0,-0.18,2.5,5.59,0.51
73523370,-0.01,0,-0.2,2.5,5.59,0.52
73533374,-0.01,0.01,-0.16,2.5,5.59,0.5
73543377,-0.05,0.01,-0.16,2.5,5.59,0.51
73555952,-0.03,0,-0.19,2.5,5.59,0.53
73565955,-0.02,0,-0.21,2.5,5.59,0.5
73579005,-0.03,0.01,-0.16,2.5,5.59,0.5
73595360,-0.02,0.02,-0.15,2.5,5.59,0.5
73608292,-0.02,0.01,-0.17,2.5,5.59,0.51
73618793,-0.04,0,-0.22,2.5,5.59,0.51
73630130,-0.02,0,-0.21,2.5,5.59,0.5
73642115,-0.02,0,-0.16,2.5,5.59,0.5
73652577,0,-0.01,-0.13,2.5,5.59,0.5
73664121,-0.02,0.01,-0.17,2.5,5.59,0.51
73674124,-0.03,0,-0.19,2.5,5.59,0.51
73684245,-0.02,0,-0.19,2.5,5.59,0.51
73694249,-0.02,0,-0.16,2.5,5.59,0.51
73706633,-0.01,0,-0.16,2.5,5.59,0.52
73716637,-0.02,0,-0.2,2.5,5.59,0.51
73726640,-0.03,0.03,-0.17,2.5,5.59,0.5
73736644,-0.03,0,-0.17,2.5,5.59,0.51
73746647,-0.04,0.01,-0.17,2.5,5.59,0.51
73756651,-0.02,0.01,-0.18,2.5,5.59,0.51
73766655,-0.02,0.02,-0.18,2.5,5.59,0.51
73776658,-0.03,0.01,-0.17,2.5,5.59,0.5
73787789,-0.03,0,-0.18,2.5,5.59,0.51
73797791,-0.02,0,-0.18,2.5,5.59,0.51
73810534,-0.02,0,-0.14,2.5,5.59,0.51
73822207,-0.01,0,-0.2,2.5,5.59,0.5
73835683,-0.02,0,-0.16,2.5,5.59,0.51
73845688,0,0.01,-0.14,2.5,5.59,0.51
73855927,-0.02,0.01,-0.21,2.5,5.59,0.5
73865929,-0.02,0.01,-0.19,2.5,5.59,0.51
73875932,-0.01,0,-0.18,2.5,5.59,0.51
73885934,-0.02,0,-0.18,2.5,5.59,0.51
73895937,-0.01,0,-0.16,2.5,5.59,0.5
73905941,-0.01,0,-0.18,2.5,5.59,0.5
73915945,-0.02,0,-0.19,2.5,5.59,0.5
73925948,-0.03,0,-0.18,2.5,5.59,0.51
73935951,-0.02,0,-0.18,2.5,5.59,0.5
73945953,-0.02,0,-0.18,2.5,5.59,0.51
73955957,-0.02,0,-0.17,2.5,5.59,0.51
73965960,0,0.01,-0.18,2.5,5.59,0.5
73975964,-0.03,-0.01,-0.21,2.5,5.59,0.51
73987107,-0.01,-0.01,-0.19,2.5,5.59,0.51
73997111,-0.03,0,-0.14,2.5,5.59,0.51
74008308,-0.02,0.03,-0.16,2.5,5.59,0.51
74018311,-0.01,0,-0.21,2.5,5.59,0.5
74028505,0,0.01,-0.18,2.5,5.59,0.49
74038509,-0.01,0.01,-0.16,2.5,5.59,0.49
74048511,-0.03,0,-0.18,2.5,5.59,0.5
74058513,-0.03,0,-0.17,2.5,5.59,0.51
74068517,-0.04,0.01,-0.17,2.5,5.59,0.49
74078519,-0.02,0.01,-0.17,2.5,5.59,0.51
74089129,-0.02,-0.01,-0.17,2.5,5.59,0.5
74099132,-0.01,0,-0.17,2.5,5.59,0.49
74111125,-0.03,0,-0.18,2.5,5.59,0.5
74123144,-0.03,0.02,-0.17,2.5,5.59,0.5
74135781,-0.01,0.02,-0.18,2.5,5.59,0.52
74145784,-0.01,0,-0.18,2.5,5.59,0.52
74157826,-0.02,-0.01,-0.18,2.5,5.59,0.52
74167831,-0.02,0,-0.21,2.5,5.59,0.5
74179153,-0.03,0,-0.17,2.5,5.59,0.5
74189158,-0.02,0.02,-0.14,2.5,5.59,0.51
74199161,-0.05,0,-0.17,2.5,5.59,0.51
74209165,-0.02,0.01,-0.16,2.5,5.59,0.52
74219954,0,0,-0.2,2.5,5.59,0.51
74230423,-0.01,-0.01,-0.19,2.5,5.59,0.52
74242807,-0.01,0,-0.14,2.5,5.59,0.51
74252811,-0.02,0.01,-0.19,2.5,5.59,0.51
74267038,-0.02,0.01,-0.19,2.5,5.59,0.52
74277040,-0.01,0.02,-0.2,2.5,5.59,0.52
74290488,-0.02,0.01,-0.17,2.5,5.59,0.52
74300492,-0.02,0,-0.18,2.5,5.59,0.51
74315449,-0.02,0,-0.19,2.5,5.59,0.51
74325453,-0.02,0,-0.17,2.5,5.59,0.52
74338516,-0.02,0,-0.15,2.5,5.59,0.49
74348520,-0.01,0,-0.16,2.5,5.59,0.51
74358523,-0.02,0,-0.18,2.5,5.59,0.51
74368804,-0.01,0.02,-0.16,2.5,5.59,0.48
74378808,-0.02,0,-0.16,2.5,5.59,0.49
74388812,-0.03,0.01,-0.17,2.5,5.59,0.5
74398816,-0.01,0,-0.15,2.5,5.59,0.52
74408820,-0.02,0,-0.17,2.5,5.59,0.51
74418823,-0.02,0.01,-0.2,2.5,5.59,0.5
74428826,-0.01,0,-0.18,2.5,5.59,0.5
74438830,-0.02,0,-0.16,2.5,5.59,0.51
74448833,-0.01,0,-0.15,2.5,5.59,0.52
74458836,-0.04,0.01,-0.18,2.5,5.6,0.51
74468839,-0.03,0.01,-0.18,2.5,5.6,0.51
74481931,-0.03,0.01,-0.18,2.5,5.6,0.51
74495624,-0.01,0,-0.18,2.5,5.6,0.52
74505626,-0.02,0.01,-0.15,2.5,5.6,0.51
74516658,-0.02,0,-0.19,2.5,5.6,0.51
74526661,0,0.01,-0.2,2.5,5.6,0.5
74538894,-0.02,0.01,-0.16,2.5,5.6,0.51
74548897,-0.02,0.02,-0.17,2.5,5.6,0.51
74560503,-0.03,0,-0.15,2.5,5.6,0.52
74570507,-0.03,0,-0.19,2.5,5.6,0.51
74584015,-0.01,0,-0.17,2.5,5.6,0.51
74595179,0,-0.01,-0.15,2.5,5.6,0.5
74609704,-0.01,0,-0.19,2.5,5.6,0.51
74619707,-0.02,0.01,-0.2,2.5,5.6,0.51
74631379,0,0,-0.18,2.5,5.6,0.52
74642141,-0.01,0,-0.18,2.5,5.6,0.51
74653739,-0.03,0,-0.17,2.5,5.6,0.51
74665003,0,0.01,-0.18,2.5,5.6,0.52
74677431,-0.01,0.01,-0.19,2.5,5.6,0.5
74687434,-0.02,0,-0.16,2.5,5.6,0.51
74697438,-0.01,-0.01,-0.19,2.5,5.6,0.51
74707443,-0.04,0.01,-0.15,2.5,5.6,0.52
74717445,-0.03,0.01,-0.19,2.5,5.6,0.52
74727449,-0.02,0,-0.17,2.5,5.6,0.53
74740928,-0.02,0.01,-0.2,2.5,5.6,0.5
74750930,-0.01,0,-0.16,2.5,5.6,0.51
74763541,-0.03,0,-0.17,2.5,5.6,0.5
74775123,-0.02,0,-0.17,2.5,5.6,0.52
74788158,-0.02,0,-0.2,2.5,5.6,0.52
74798161,-0.01,0.02,-0.17,2.5,5.6,0.52
74808642,-0.01,0.01,-0.17,2.5,5.6,0.51
74818645,-0.02,0.02,-0.17,2.5,5.6,0.52
74828648,-0.02,0,-0.19,2.5,5.6,0.52
74838650,-0.03,0,-0.18,2.5,5.6,0.52
74850380,-0.01,0.02,-0.17,2.5,5.6,0.52
74860384,-0.02,0.01,-0.2,2.5,5.6,0.53
74873439,-0.02,0,-0.19,2.5,5.6,0.51
74885821,-0.01,0,-0.17,2.5,5.6,0.5
74896539,-0.04,0,-0.19,2.5,5.6,0.51
74906542,-0.02,0.01,-0.17,2.5,5.6,0.5
74916809,-0.02,0.01,-0.19,2.5,5.6,0.51
74929104,-0.01,0,-0.19,2.5,5.6,0.51
74939107,-0.02,0,-0.19,2.5,5.6,0.51
74950165,-0.02,0,-0.19,2.5,5.6,0.5
74960169,-0.01,0,-0.16,2.5,5.6,0.49
74970171,0,0,-0.2,2.5,5.6,0.51
74980186,-0.01,0,-0.18,2.5,5.6,0.51
74990189,0,0,-0.18,2.5,5.6,0.52
75000191,-0.02,0.02,-0.16,2.5,5.6,0.5
75010193,-0.03,0,-0.18,2.5,5.6,0.51
75020197,-0.03,0,-0.18,2.5,5.6,0.5
75030201,-0.01,0.01,-0.19,2.5,5.6,0.51
75040206,-0.02,0,-0.15,2.5,5.6,0.49
75051348,-0.01,0,-0.17,2.5,5.6,0.51
75061351,0,0,-0.17,2.5,5.6,0.49
75072289,-0.01,0,-0.19,2.5,5.6,0.51
75082487,-0.02,0.01,-0.2,2.5,5.6,0.52
75092935,-0.01,0,-0.18,2.5,5.6,0.51
75102938,-0.02,0,-0.2,2.5,5.6,0.51
75113774,-0.01,0.01,-0.17,2.5,5.6,0.5
75126761,-0.03,0,-0.17,2.5,5.6,0.51
75137092,-0.02,0.02,-0.18,2.5,5.6,0.52
75149024,-0.02,0,-0.18,2.5,5.6,0.51
75159028,-0.01,-0.01,-0.17,2.5,5.6,0.5
75169501,-0.02,0,-0.18,2.5,5.6,0.51
75179504,-0.01,0,-0.17,2.5,5.6,0.51
75189508,-0.02,0,-0.17,2.5,5.6,0.51
75199512,-0.02,0,-0.21,2.5,5.6,0.52
75209515,-0.02,0,-0.21,2.5,5.6,0.49
75219519,-0.01,0.02,-0.18,2.5,5.6,0.5
75229523,-0.01,-0.02,-0.16,2.5,5.6,0.49
75239527,-0.01,0,-0.17,2.5,5.6,0.49
75249615,-0.01,0,-0.16,2.5,5.6,0.5
75259619,-0.01,0,-0.18,2.5,5.6,0.51
75271461,-0.04,0.01,-0.21,2.5,5.6,0.5
75281465,-0.03,0,-0.19,2.5,5.6,0.5
75294066,0,0,-0.16,2.5,5.6,0.5
75304069,-0.01,0.01,-0.19,2.5,5.6,0.49
75317990,-0.02,0,-0.17,2.5,5.6,0.49
75327993,0,0,-0.16,2.5,5.6,0.49
75338664,-0.04,0,-0.17,2.5,5.6,0.51
75348666,-0.02,0,-0.16,2.5,5.6,0.51
75358670,-0.03,0,-0.17,2.5,5.6,0.51
75368674,-0.02,0,-0.23,2.5,5.6,0.5
75379392,-0.02,0,-0.19,2.5,5.6,0.5
75389396,-0.05,0,-0.19,2.5,5.6,0.5
75402512,0,0,-0.18,2.5,5.6,0.5
75412516,-0.02,0,-0.17,2.5,5.6,0.49
75423754,0,0.01,-0.18,2.5,5.6,0.5
75434287,-0.03,0,-0.17,2.5,5.6,0.51
75445750,-0.02,0.01,-0.16,2.5,5.6,0.51
75455754,-0.03,0.01,-0.16,2.5,5.6,0.5
75467078,0,0.01,-0.19,2.5,5.6,0.5
75478148,-0.01,0.02,-0.18,2.5,5.6,0.49
75488323,0,0.01,-0.15,2.5,5.6,0.49
75500894,-0.02,0,-0.19,2.5,5.6,0.51
75510898,-0.01,0,-0.16,2.5,5.6,0.51
75522723,-0.02,0,-0.2,2.5,5.6,0.49
75532726,-0.01,0,-0.18,2.5,5.6,0.5
75543941,-0.02,0.02,-0.17,2.5,5.6,0.5
75553945,-0.02,0,-0.18,2.5,5.6,0.51
75567256,-0.01,0.02,-0.19,2.5,5.6,0.5
75577792,0,0.01,-0.15,2.5,5.6,0.51
75592251,-0.03,0.02,-0.17,2.5,5.6,0.51
75602254,-0.01,0,-0.17,2.5,5.6,0.51
75613862,-0.02,0,-0.16,2.5,5.6,0.5
75624094,0,0,-0.21,2.5,5.6,0.49
75636834,-0.02,0,-0.18,2.5,5.6,0.5
75647993,-0.03,0,-0.17,2.5,5.6,0.51
75658336,-0.02,0.01,-0.18,2.5,5.6,0.5
75668626,-0.02,0.01,-0.18,2.5,5.6,0.51
75678766,-0.03,0,-0.22,2.5,5.6,0.5
75690335,-0.01,0,-0.19,2.5,5.6,0.49
75700339,-0.02,0,-0.16,2.5,5.6,0.5
75710342,-0.01,0,-0.16,2.5,5.6,0.51
75720345,-0.03,0,-0.18,2.5,5.6,0.49
75734179,-0.03,0.01,-0.18,2.5,5.6,0.5
75745557,-0.02,0,-0.17,2.5,5.6,0.5
75755561,-0.01,0,-0.16,2.5,5.6,0.5
75768045,-0.03,0.02,-0.18,2.5,5.6,0.5
75778581,-0.01,0,-0.18,2.5,5.6,0.5
75788855,-0.02,0,-0.18,2.5,5.6,0.51
75799425,-0.02,0.01,-0.18,2.5,5.6,0.49
75810152,-0.01,0.02,-0.19,2.5,5.6,0.5
75820155,-0.04,0,-0.19,2.5,5.6,0.51
75830159,0,0.01,-0.18,2.5,5.6,0.5
75840163,-0.03,0,-0.19,2.5,5.6,0.5
75851355,-0.01,0.01,-0.19,2.5,5.6,0.5
75861359,-0.02,0.01,-0.16,2.5,5.6,0.51
75871364,-0.01,0.01,-0.19,2.5,5.6,0.5
75881366,-0.03,0.02,-0.18,2.5,5.6,0.49
75891427,-0.02,0.01,-0.16,2.5,5.6,0.49
75901430,-0.01,0,-0.17,2.5,5.6,0.5
75912366,-0.02,0.01,-0.16,2.5,5.6,0.5
75922370,-0.02,0.02,-0.19,2.5,5.6,0.51
75932374,-0.03,0,-0.14,2.5,5.6,0.5
75942377,-0.03,0.01,-0.18,2.5,5.6,0.51
75952380,-0.01,0,-0.18,2.5,5.6,0.51
75962383,-0.02,0,-0.17,2.5,5.6,0.51
75973386,0,0,-0.18,2.5,5.6,0.49
75983390,-0.04,0,-0.16,2.5,5.6,0.5
75993852,-0.02,0,-0.19,2.5,5.6,0.49
76003854,-0.02,-0.01,-0.18,2.5,5.6,0.5
76017121,0,0,-0.16,2.5,5.6,0.5
76031824,-0.02,0.02,-0.2,2.5,5.6,0.52
76041828,-0.02,0,-0.17,2.5,5.6,0.49
76051830,-0.01,0,-0.17,2.5,5.6,0.51
76061832,-0.03,0.01,-0.15,2.5,5.6,0.52
76071836,-0.02,0,-0.21,2.5,5.6,0.5
76085050,-0.02,0,-0.18,2.5,5.6,0.49
76098461,-0.01,0,-0.16,2.5,5.6,0.49
76108569,-0.01,0,-0.15,2.5,5.6,0.51
76122269,-0.02,0,-0.16,2.5,5.6,0.51
76132273,-0.03,0,-0.18,2.5,5.6,0.49
76144087,-0.02,0,-0.21,2.5,5.6,0.5
76154091,-0.03,0,-0.16,2.5,5.6,0.5
76164095,0,0,-0.19,2.5,5.6,0.51
76174098,-0.04,0,-0.19,2.5,5.6,0.48
76184101,-0.03,0,-0.21,2.5,5.6,0.49
76194103,-0.02,0,-0.18,2.5,5.6,0.49
76204106,-0.02,0,-0.15,2.5,5.6,0.5
76214110,-0.02,-0.02,-0.16,2.5,5.6,0.51
76224113,-0.01,0,-0.18,2.5,5.6,0.5
76234116,-0.02,0,-0.17,2.5,5.6,0.5
76244119,-0.03,0,-0.2,2.5,5.6,0.5
76254122,-0.01,0,-0.19,2.5,5.6,0.5
76264126,-0.02,0,-0.16,2.5,5.6,0.5
76274129,-0.03,0,-0.19,2.5,5.6,0.5
76284133,-0.01,0.01,-0.19,2.5,5.6,0.5
76294136,-0.02,0,-0.18,2.5,5.6,0.5
76304139,-0.02,0,-0.18,2.5,5.6,0.5
76314143,-0.01,0.01,-0.18,2.5,5.6,0.49
76324147,0,0,-0.18,2.5,5.6,0.51
76334149,-0.01,0.01,-0.17,2.5,5.6,0.5
76345070,-0.02,0,-0.17,2.5,5.6,0.49
76355073,-0.02,0.01,-0.14,2.5,5.6,0.5
76367301,-0.02,0,-0.19,2.5,5.6,0.51
76379245,-0.01,0,-0.16,2.5,5.6,0.5
76393915,-0.03,0,-0.18,2.5,5.6,0.5
76403918,-0.02,0.01,-0.17,2.5,5.6,0.49
76417091,-0.02,0,-0.17,2.5,5.6,0.51
76428911,-0.04,0,-0.2,2.5,5.6,0.5
76443116,-0.03,0,-0.16,2.5,5.6,0.5
76453119,-0.02,0.01,-0.15,2.5,5.6,0.49
76464337,-0.01,0.01,-0.17,2.5,5.6,0.5
76474340,-0.02,0,-0.22,2.5,5.6,0.51
76484825,-0.01,0.02,-0.18,2.5,5.6,0.5
76494828,-0.01,0.02,-0.15,2.5,5.6,0.51
76504866,-0.03,0,-0.16,2.5,5.6,0.51
76514870,-0.02,0.01,-0.19,2.5,5.6,0.49
76525817,-0.01,0.03,-0.18,2.5,5.6,0.5
76535821,-0.03,0,-0.17,2.5,5.6,0.49
76546635,0,0.02,-0.2,2.5,5.6,0.5
76556638,-0.02,0.01,-0.17,2.5,5.6,0.5
76567380,-0.02,0,-0.15,2.5,5.6,0.5
76578852,-0.03,0.01,-0.19,2.5,5.6,0.51
76590236,-0.03,0,-0.18,2.5,5.6,0.5
76601845,-0.02,0.01,-0.17,2.5,5.6,0.51
76611849,-0.01,0,-0.17,2.5,5.6,0.49
76621878,-0.01,0.01,-0.22,2.5,5.6,0.5
76631881,-0.01,0,-0.18,2.5,5.6,0.5
76642297,-0.01,0.01,-0.17,2.5,5.6,0.5
76652300,-0.03,0.02,-0.18,2.5,5.6,0.5
76664525,-0.03,0,-0.2,2.5,5.6,0.51
76674529,-0.02,0,-0.2,2.5,5.6,0.49
76687036,-0.04,0,-0.18,2.5,5.6,0.49
76697955,-0.02,0,-0.18,2.5,5.6,0.5
76709278,0,0,-0.18,2.5,5.6,0.49
76720929,-0.03,0,-0.19,2.5,5.6,0.5
76732913,0,0,-0.2,2.5,5.6,0.49
76742916,-0.02,0,-0.2,2.5,5.6,0.5
76754640,-0.04,0.01,-0.15,2.5,5.6,0.49
76764643,0,0,-0.16,2.5,5.6,0.5
76774648,-0.02,0,-0.2,2.5,5.6,0.51
76784651,-0.02,0.01,-0.18,2.5,5.6,0.51
76796509,-0.01,0,-0.15,2.5,5.6,0.51
76806513,0,0.01,-0.16,2.5,5.6,0.5
76820713,-0.02,0,-0.18,2.5,5.6,0.5
76834428,-0.01,0,-0.19,2.5,5.6,0.51
76844431,-0.02,0,-0.18,2.5,5.6,0.5
76854435,-0.02,0,-0.16,2.5,5.6,0.5
76864439,-0.02,0,-0.19,2.5,5.6,0.49
76876036,-0.03,0.02,-0.2,2.5,5.6,0.51
76886040,-0.02,0.01,-0.16,2.5,5.6,0.5
76897500,-0.02,-0.01,-0.18,2.5,5.6,0.5
76907504,-0.03,0,-0.14,2.5,5.6,0.5
76917955,-0.01,0,-0.16,2.5,5.6,0.51
76928743,-0.02,0.01,-0.17,2.5,5.6,0.49
76940988,-0.03,0,-0.19,2.5,5.6,0.49
76954013,-0.02,0.01,-0.14,2.5,5.6,0.5
76964017,-0.04,0,-0.2,2.5,5.6,0.51
76975290,-0.03,0,-0.19,2.5,5.6,0.5
76985293,0,0,-0.18,2.5,5.6,0.5
76996171,0,0,-0.17,2.5,5.6,0.49
77006175,-0.01,0,-0.19,2.5,5.6,0.5
77017045,-0.01,0.01,-0.16,2.5,5.6,0.53
77027048,0,0.02,-0.21,2.5,5.6,0.52
77037696,-0.02,-0.01,-0.19,2.5,5.6,0.5
77048020,-0.03,0.02,-0.17,2.5,5.6,0.5
77058024,-0.01,0.01,-0.17,2.5,5.6,0.51
77068666,-0.01,0,-0.18,2.5,5.6,0.51
77082291,-0.02,0.03,-0.18,2.5,5.6,0.5
77092557,-0.02,0,-0.16,2.5,5.6,0.52
77104231,-0.01,0,-0.19,2.5,5.6,0.51
77114236,-0.02,0,-0.16,2.5,5.6,0.51
77124240,0,0.01,-0.18,2.5,5.6,0.52
77134244,-0.01,0,-0.2,2.5,5.6,0.52
77144853,-0.02,0.01,-0.18,2.5,5.6,0.51
77154856,-0.04,0,-0.17,2.5,5.6,0.52
77164860,-0.01,0.01,-0.2,2.5,5.6,0.51
77174862,-0.02,0.01,-0.2,2.5,5.6,0.52
77186032,-0.02,0,-0.19,2.5,5.6,0.51
77196036,0,0,-0.19,2.5,5.6,0.52
77206431,-0.02,0.02,-0.17,2.5,5.6,0.5
77216433,-0.01,0.01,-0.18,2.5,5.6,0.51
77226436,-0.01,0.01,-0.19,2.5,5.6,0.5
77236448,-0.02,0,-0.15,2.5,5.6,0.51
77246451,-0.01,0,-0.19,2.5,5.6,0.52
77256456,-0.01,0,-0.18,2.5,5.6,0.52
77266458,-0.01,0,-0.18,2.5,5.6,0.51
77276461,-0.03,0.02,-0.18,2.5,5.6,0.51
77286465,-0.03,0,-0.16,2.5,5.6,0.53
77296467,-0.01,-0.01,-0.16,2.5,5.6,0.51
77306470,0,0,-0.17,2.5,5.6,0.51
77317221,-0.01,0,-0.18,2.5,5.6,0.51
77327224,-0.03,0.01,-0.2,2.5,5.6,0.51
77340167,-0.03,0,-0.19,2.5,5.6,0.51
77356696,-0.02,0,-0.17,2.5,5.6,0.51
77367531,-0.01,0.01,-0.19,2.5,5.6,0.52
77377534,-0.01,0.01,-0.21,2.5,5.6,0.51
77390776,-0.03,0,-0.21,2.5,5.6,0.5
77406676,-0.01,0,-0.16,2.5,5.6,0.51
77417175,-0.03,0,-0.16,2.5,5.6,0.51
77427180,-0.03,0.01,-0.19,2.5,5.6,0.51
77437182,-0.01,0,-0.19,2.5,5.6,0.51
77447185,-0.02,0.01,-0.19,2.5,5.6,0.49
77458161,-0.01,0,-0.2,2.5,5.6,0.5
77468163,-0.02,0.01,-0.19,2.5,5.6,0.5
77478166,-0.02,0.01,-0.17,2.5,5.6,0.5
77488168,0,0,-0.19,2.5,5.6,0.51
77498171,-0.01,0,-0.17,2.5,5.6,0.52
77508173,-0.02,0,-0.14,2.5,5.6,0.5
77518177,-0.01,0,-0.18,2.5,5.6,0.51
77528182,-0.02,0,-0.16,2.5,5.6,0.49
77538663,-0.01,0.02,-0.18,2.5,5.6,0.51
77548782,-0.04,0.02,-0.16,2.5,5.6,0.51
77559715,-0.01,0,-0.17,2.5,5.6,0.5
77571243,-0.01,0,-0.19,2.5,5.6,0.49
77584198,-0.02,0,-0.2,2.5,5.6,0.5
77594201,-0.02,0,-0.14,2.5,5.6,0.5
77604460,-0.02,0,-0.18,2.5,5.6,0.5
77614463,-0.01,0,-0.16,2.5,5.6,0.5
77624466,-0.02,0,-0.19,2.5,5.6,0.5
77634468,-0.03,0,-0.19,2.5,5.6,0.51
77646226,0,0,-0.16,2.5,5.6,0.5
77656229,-0.01,0.01,-0.17,2.5,5.6,0.51
77667117,-0.01,0,-0.16,2.5,5.6,0.51
77677120,-0.01,0,-0.21,2.5,5.6,0.49
77687125,-0.03,0.01,-0.16,2.5,5.6,0.49
77697129,-0.01,0,-0.17,2.5,5.6,0.52
77707133,0,0,-0.19,2.5,5.6,0.5
77717136,-0.01,0.01,-0.18,2.5,5.6,0.5
77727140,-0.02,0.01,-0.21,2.5,5.6,0.52
77737145,-0.01,0.01,-0.2,2.5,5.6,0.52
77747946,-0.01,-0.01,-0.19,2.5,5.6,0.5
77757950,-0.01,0,-0.17,2.5,5.6,0.49
77769687,-0.01,0.01,-0.18,2.5,5.6,0.5
77780097,-0.03,0,-0.19,2.5,5.6,0.5
77794526,-0.02,0.02,-0.19,2.5,5.6,0.5
